sigmoid_k,max_leverage,base_position,inertia,crisis_vix,fed_block_weight,restrictive_threshold,pivot_relief,base_floor,score,discarded,recent_6m_calmar,recent_6m_maxdd,recent_6m_annret,recent_6m_excess_ret,recent_6m_dd_excess,recent_1y_calmar,recent_1y_maxdd,recent_1y_annret,recent_1y_excess_ret,recent_1y_dd_excess,full_pre_cutoff_calmar,full_pre_cutoff_maxdd,full_pre_cutoff_annret,full_pre_cutoff_excess_ret,full_pre_cutoff_dd_excess
1.2,1.4,0.45,0.05,38.0,0.3,0.5,0.8,0.7,-inf,recent_1y maxDD=-0.2084 超过绝对阈值 0.2,6.67,-0.0661,0.4413,-0.01924599156118134,-0.004798041863605815,0.92,-0.2084,0.1925,-0.029291525423728926,-0.03885274725274726,0.64,-0.2359,0.1505,-1.6585809917355379,-0.0753582781456954
1.2,1.4,0.45,0.05,38.0,0.35,0.4,0.6,0.3,-inf,recent_1y maxDD=-0.2073 超过绝对阈值 0.2,6.68,-0.0666,0.4449,-0.017745991561181285,-0.004298041863605814,0.9,-0.2073,0.1873,-0.03439152542372881,-0.03995274725274725,0.73,-0.2072,0.1503,-1.6651809917355376,-0.1040582781456954
1.2,1.4,0.45,0.05,38.0,0.35,0.4,0.6,0.5,-inf,recent_1y maxDD=-0.2073 超过绝对阈值 0.2,6.68,-0.0666,0.4449,-0.017745991561181285,-0.004298041863605814,0.9,-0.2073,0.1873,-0.03439152542372881,-0.03995274725274725,0.71,-0.2072,0.14800000000000002,-1.751880991735538,-0.1040582781456954
1.2,1.4,0.45,0.05,38.0,0.35,0.4,0.6,0.7,-inf,recent_1y maxDD=-0.2105 超过绝对阈值 0.2,6.68,-0.0666,0.4449,-0.017745991561181285,-0.004298041863605814,0.91,-0.21050000000000002,0.1916,-0.030191525423728827,-0.03675274725274724,0.64,-0.23550000000000001,0.1515,-1.6197809917355377,-0.07575827814569538
1.2,1.4,0.45,0.05,38.0,0.35,0.4,0.8,0.5,-inf,recent_1y maxDD=-0.2073 超过绝对阈值 0.2,6.68,-0.0666,0.4449,-0.017745991561181285,-0.004298041863605814,0.9,-0.2073,0.1873,-0.03439152542372881,-0.03995274725274725,0.71,-0.2072,0.14800000000000002,-1.751880991735538,-0.1040582781456954
1.2,1.4,0.45,0.05,38.0,0.3,0.5,0.6,0.5,-inf,recent_1y maxDD=-0.2034 超过绝对阈值 0.2,6.67,-0.0661,0.4413,-0.01924599156118134,-0.004798041863605815,0.91,-0.2034,0.1856,-0.03609152542372884,-0.043852747252747265,0.73,-0.20329999999999998,0.1476,-1.7681809917355382,-0.10795827814569542
1.2,1.4,0.45,0.05,38.0,0.35,0.4,0.8,0.7,-inf,recent_1y maxDD=-0.2105 超过绝对阈值 0.2,6.68,-0.0666,0.4449,-0.017745991561181285,-0.004298041863605814,0.91,-0.21050000000000002,0.1916,-0.030191525423728827,-0.03675274725274724,0.64,-0.23550000000000001,0.1515,-1.6197809917355377,-0.07575827814569538
1.2,1.4,0.45,0.05,38.0,0.35,0.5,0.6,0.3,-inf,recent_1y maxDD=-0.2073 超过绝对阈值 0.2,6.68,-0.0666,0.4449,-0.017745991561181285,-0.004298041863605814,0.9,-0.2073,0.1873,-0.03439152542372881,-0.03995274725274725,0.73,-0.2072,0.1506,-1.651280991735538,-0.1040582781456954
1.2,1.4,0.45,0.05,38.0,0.35,0.5,0.6,0.5,-inf,recent_1y maxDD=-0.2073 超过绝对阈值 0.2,6.68,-0.0666,0.4449,-0.017745991561181285,-0.004298041863605814,0.9,-0.2073,0.1873,-0.03439152542372881,-0.03995274725274725,0.72,-0.2072,0.1484,-1.7375809917355376,-0.1040582781456954
1.2,1.4,0.45,0.05,38.0,0.35,0.5,0.6,0.7,-inf,recent_1y maxDD=-0.2105 超过绝对阈值 0.2,6.68,-0.0666,0.4449,-0.017745991561181285,-0.004298041863605814,0.91,-0.21050000000000002,0.1916,-0.030191525423728827,-0.03675274725274724,0.64,-0.23550000000000001,0.1518,-1.6054809917355382,-0.07575827814569538
1.2,1.4,0.45,0.05,38.0,0.35,0.5,0.8,0.3,-inf,recent_1y maxDD=-0.2073 超过绝对阈值 0.2,6.68,-0.0666,0.4449,-0.017745991561181285,-0.004298041863605814,0.9,-0.2073,0.1873,-0.03439152542372881,-0.03995274725274725,0.73,-0.2072,0.1506,-1.6513809917355378,-0.1040582781456954
1.2,1.4,0.45,0.05,38.0,0.35,0.5,0.8,0.5,-inf,recent_1y maxDD=-0.2073 超过绝对阈值 0.2,6.68,-0.0666,0.4449,-0.017745991561181285,-0.004298041863605814,0.9,-0.2073,0.1873,-0.03439152542372881,-0.03995274725274725,0.72,-0.2072,0.1484,-1.7375809917355376,-0.1040582781456954
1.2,1.4,0.45,0.05,38.0,0.3,0.5,0.6,0.7,-inf,recent_1y maxDD=-0.2084 超过绝对阈值 0.2,6.67,-0.0661,0.4413,-0.01924599156118134,-0.004798041863605815,0.92,-0.2084,0.1925,-0.029291525423728926,-0.03885274725274726,0.64,-0.2359,0.1505,-1.6585809917355379,-0.0753582781456954
1.2,1.4,0.45,0.05,38.0,0.3,0.5,0.6,0.3,-inf,recent_1y maxDD=-0.2034 超过绝对阈值 0.2,6.67,-0.0661,0.4413,-0.01924599156118134,-0.004798041863605815,0.91,-0.2034,0.1856,-0.03609152542372884,-0.043852747252747265,0.73,-0.20329999999999998,0.1492,-1.707280991735538,-0.10795827814569542
1.2,1.4,0.45,0.05,40.0,0.25,0.4,0.6,0.3,-inf,full_pre_cutoff 跑输 ETF -176.99pp 超过容忍带 -5.0pp,6.66,-0.0659,0.4389,-0.020145991561181464,-0.0049980418636058205,0.92,-0.1993,0.1839,-0.03779152542372888,-0.04795274725274726,0.74,-0.19920000000000002,0.1475,-1.7698809917355378,-0.11205827814569538
1.2,1.4,0.45,0.05,38.0,0.25,0.5,0.8,0.3,-inf,full_pre_cutoff 跑输 ETF -178.52pp 超过容忍带 -5.0pp,6.66,-0.0659,0.4389,-0.020145991561181464,-0.0049980418636058205,0.92,-0.1993,0.1839,-0.03779152542372888,-0.04795274725274726,0.74,-0.19920000000000002,0.1471,-1.7851809917355377,-0.11205827814569538
1.2,1.4,0.45,0.05,38.0,0.25,0.4,0.8,0.3,-inf,full_pre_cutoff 跑输 ETF -180.13pp 超过容忍带 -5.0pp,6.66,-0.0659,0.4389,-0.020145991561181464,-0.0049980418636058205,0.92,-0.1993,0.1839,-0.03779152542372888,-0.04795274725274726,0.74,-0.19920000000000002,0.1467,-1.8012809917355384,-0.11205827814569538
1.2,1.4,0.45,0.05,38.0,0.25,0.4,0.8,0.5,-inf,full_pre_cutoff 跑输 ETF -184.51pp 超过容忍带 -5.0pp,6.66,-0.0659,0.4389,-0.020145991561181464,-0.0049980418636058205,0.92,-0.1993,0.1839,-0.03779152542372888,-0.04795274725274726,0.73,-0.19920000000000002,0.14550000000000002,-1.8450809917355375,-0.11205827814569538
1.2,1.4,0.45,0.05,38.0,0.25,0.4,0.8,0.7,-inf,recent_1y maxDD=-0.2060 超过绝对阈值 0.2,6.66,-0.0659,0.4389,-0.020145991561181464,-0.0049980418636058205,0.94,-0.20600000000000002,0.193,-0.02879152542372876,-0.041252747252747246,0.63,-0.23620000000000002,0.1492,-1.7059809917355375,-0.07505827814569538
1.2,1.4,0.45,0.05,38.0,0.25,0.5,0.6,0.3,-inf,full_pre_cutoff 跑输 ETF -178.51pp 超过容忍带 -5.0pp,6.66,-0.0659,0.4389,-0.020145991561181464,-0.0049980418636058205,0.92,-0.1993,0.1839,-0.03779152542372888,-0.04795274725274726,0.74,-0.19920000000000002,0.1471,-1.785080991735538,-0.11205827814569538
1.2,1.4,0.45,0.05,38.0,0.25,0.5,0.6,0.5,-inf,full_pre_cutoff 跑输 ETF -182.93pp 超过容忍带 -5.0pp,6.66,-0.0659,0.4389,-0.020145991561181464,-0.0049980418636058205,0.92,-0.1993,0.1839,-0.03779152542372888,-0.04795274725274726,0.73,-0.19920000000000002,0.146,-1.829280991735538,-0.11205827814569538
1.2,1.4,0.45,0.05,38.0,0.25,0.5,0.6,0.7,-inf,recent_1y maxDD=-0.2060 超过绝对阈值 0.2,6.66,-0.0659,0.4389,-0.020145991561181464,-0.0049980418636058205,0.94,-0.20600000000000002,0.193,-0.02879152542372876,-0.041252747252747246,0.63,-0.23620000000000002,0.1497,-1.6894809917355378,-0.07505827814569538
1.2,1.4,0.45,0.05,38.0,0.25,0.5,0.8,0.5,-inf,full_pre_cutoff 跑输 ETF -182.93pp 超过容忍带 -5.0pp,6.66,-0.0659,0.4389,-0.020145991561181464,-0.0049980418636058205,0.92,-0.1993,0.1839,-0.03779152542372888,-0.04795274725274726,0.73,-0.19920000000000002,0.146,-1.829280991735538,-0.11205827814569538
1.2,1.4,0.45,0.05,38.0,0.3,0.4,0.8,0.7,-inf,recent_1y maxDD=-0.2084 超过绝对阈值 0.2,6.67,-0.0661,0.4413,-0.01924599156118134,-0.004798041863605815,0.92,-0.2084,0.1925,-0.029291525423728926,-0.03885274725274726,0.64,-0.2359,0.1501,-1.674180991735538,-0.0753582781456954
1.2,1.4,0.45,0.05,38.0,0.25,0.5,0.8,0.7,-inf,recent_1y maxDD=-0.2060 超过绝对阈值 0.2,6.66,-0.0659,0.4389,-0.020145991561181464,-0.0049980418636058205,0.94,-0.20600000000000002,0.193,-0.02879152542372876,-0.041252747252747246,0.63,-0.23620000000000002,0.1497,-1.6894809917355378,-0.07505827814569538
1.2,1.4,0.45,0.05,38.0,0.3,0.4,0.6,0.3,-inf,recent_1y maxDD=-0.2034 超过绝对阈值 0.2,6.67,-0.0661,0.4413,-0.01924599156118134,-0.004798041863605815,0.91,-0.2034,0.1856,-0.03609152542372884,-0.043852747252747265,0.73,-0.20329999999999998,0.14880000000000002,-1.722880991735538,-0.10795827814569542
1.2,1.4,0.45,0.05,38.0,0.3,0.4,0.6,0.5,-inf,recent_1y maxDD=-0.2034 超过绝对阈值 0.2,6.67,-0.0661,0.4413,-0.01924599156118134,-0.004798041863605815,0.91,-0.2034,0.1856,-0.03609152542372884,-0.043852747252747265,0.72,-0.20329999999999998,0.1472,-1.783180991735538,-0.10795827814569542
1.2,1.4,0.45,0.05,38.0,0.3,0.4,0.6,0.7,-inf,recent_1y maxDD=-0.2084 超过绝对阈值 0.2,6.67,-0.0661,0.4413,-0.01924599156118134,-0.004798041863605815,0.92,-0.2084,0.1925,-0.029291525423728926,-0.03885274725274726,0.64,-0.2359,0.1501,-1.674180991735538,-0.0753582781456954
1.2,1.4,0.45,0.05,38.0,0.3,0.4,0.8,0.3,-inf,recent_1y maxDD=-0.2034 超过绝对阈值 0.2,6.67,-0.0661,0.4413,-0.01924599156118134,-0.004798041863605815,0.91,-0.2034,0.1856,-0.03609152542372884,-0.043852747252747265,0.73,-0.20329999999999998,0.14880000000000002,-1.7229809917355379,-0.10795827814569542
1.2,1.4,0.45,0.05,38.0,0.3,0.4,0.8,0.5,-inf,recent_1y maxDD=-0.2034 超过绝对阈值 0.2,6.67,-0.0661,0.4413,-0.01924599156118134,-0.004798041863605815,0.91,-0.2034,0.1856,-0.03609152542372884,-0.043852747252747265,0.72,-0.20329999999999998,0.1472,-1.783180991735538,-0.10795827814569542
1.2,1.4,0.45,0.05,38.0,0.35,0.5,0.8,0.7,-inf,recent_1y maxDD=-0.2105 超过绝对阈值 0.2,6.68,-0.0666,0.4449,-0.017745991561181285,-0.004298041863605814,0.91,-0.21050000000000002,0.1916,-0.030191525423728827,-0.03675274725274724,0.64,-0.23550000000000001,0.1518,-1.6054809917355382,-0.07575827814569538
1.2,1.4,0.45,0.05,40.0,0.25,0.4,0.6,0.5,-inf,full_pre_cutoff 跑输 ETF -184.51pp 超过容忍带 -5.0pp,6.66,-0.0659,0.4389,-0.020145991561181464,-0.0049980418636058205,0.92,-0.1993,0.1839,-0.03779152542372888,-0.04795274725274726,0.73,-0.19920000000000002,0.14550000000000002,-1.8450809917355375,-0.11205827814569538
1.2,1.4,0.45,0.05,40.0,0.35,0.5,0.8,0.7,-inf,recent_1y maxDD=-0.2105 超过绝对阈值 0.2,6.68,-0.0666,0.4449,-0.017745991561181285,-0.004298041863605814,0.91,-0.21050000000000002,0.1916,-0.030191525423728827,-0.03675274725274724,0.64,-0.23550000000000001,0.1518,-1.6054809917355382,-0.07575827814569538
1.2,1.4,0.45,0.05,40.0,0.35,0.4,0.8,0.3,-inf,recent_1y maxDD=-0.2073 超过绝对阈值 0.2,6.68,-0.0666,0.4449,-0.017745991561181285,-0.004298041863605814,0.9,-0.2073,0.1873,-0.03439152542372881,-0.03995274725274725,0.73,-0.2072,0.1512,-1.6313809917355382,-0.1040582781456954
1.2,1.4,0.45,0.05,40.0,0.3,0.5,0.8,0.3,-inf,recent_1y maxDD=-0.2034 超过绝对阈值 0.2,6.67,-0.0661,0.4413,-0.01924599156118134,-0.004798041863605815,0.91,-0.2034,0.1856,-0.03609152542372884,-0.043852747252747265,0.74,-0.20329999999999998,0.15,-1.6746809917355376,-0.10795827814569542
1.2,1.4,0.45,0.05,40.0,0.3,0.5,0.8,0.5,-inf,recent_1y maxDD=-0.2034 超过绝对阈值 0.2,6.67,-0.0661,0.4413,-0.01924599156118134,-0.004798041863605815,0.91,-0.2034,0.1856,-0.03609152542372884,-0.043852747252747265,0.73,-0.20329999999999998,0.1476,-1.7681809917355382,-0.10795827814569542
1.2,1.4,0.45,0.05,40.0,0.3,0.5,0.8,0.7,-inf,recent_1y maxDD=-0.2084 超过绝对阈值 0.2,6.67,-0.0661,0.4413,-0.01924599156118134,-0.004798041863605815,0.92,-0.2084,0.1925,-0.029291525423728926,-0.03885274725274726,0.64,-0.2359,0.1505,-1.6585809917355379,-0.0753582781456954
1.2,1.4,0.45,0.05,40.0,0.35,0.4,0.6,0.3,-inf,recent_1y maxDD=-0.2073 超过绝对阈值 0.2,6.68,-0.0666,0.4449,-0.017745991561181285,-0.004298041863605814,0.9,-0.2073,0.1873,-0.03439152542372881,-0.03995274725274725,0.73,-0.2072,0.1512,-1.6312809917355375,-0.1040582781456954
1.2,1.4,0.45,0.05,40.0,0.35,0.4,0.6,0.5,-inf,recent_1y maxDD=-0.2073 超过绝对阈值 0.2,6.68,-0.0666,0.4449,-0.017745991561181285,-0.004298041863605814,0.9,-0.2073,0.1873,-0.03439152542372881,-0.03995274725274725,0.71,-0.2072,0.14800000000000002,-1.751880991735538,-0.1040582781456954
1.2,1.4,0.45,0.05,40.0,0.35,0.4,0.6,0.7,-inf,recent_1y maxDD=-0.2105 超过绝对阈值 0.2,6.68,-0.0666,0.4449,-0.017745991561181285,-0.004298041863605814,0.91,-0.21050000000000002,0.1916,-0.030191525423728827,-0.03675274725274724,0.64,-0.23550000000000001,0.1515,-1.6197809917355377,-0.07575827814569538
1.2,1.4,0.45,0.05,40.0,0.35,0.4,0.8,0.5,-inf,recent_1y maxDD=-0.2073 超过绝对阈值 0.2,6.68,-0.0666,0.4449,-0.017745991561181285,-0.004298041863605814,0.9,-0.2073,0.1873,-0.03439152542372881,-0.03995274725274725,0.71,-0.2072,0.14800000000000002,-1.751880991735538,-0.1040582781456954
1.2,1.4,0.45,0.05,40.0,0.3,0.5,0.6,0.5,-inf,recent_1y maxDD=-0.2034 超过绝对阈值 0.2,6.67,-0.0661,0.4413,-0.01924599156118134,-0.004798041863605815,0.91,-0.2034,0.1856,-0.03609152542372884,-0.043852747252747265,0.73,-0.20329999999999998,0.1476,-1.7681809917355382,-0.10795827814569542
1.2,1.4,0.45,0.05,40.0,0.35,0.4,0.8,0.7,-inf,recent_1y maxDD=-0.2105 超过绝对阈值 0.2,6.68,-0.0666,0.4449,-0.017745991561181285,-0.004298041863605814,0.91,-0.21050000000000002,0.1916,-0.030191525423728827,-0.03675274725274724,0.64,-0.23550000000000001,0.1515,-1.6197809917355377,-0.07575827814569538
1.2,1.4,0.45,0.05,40.0,0.35,0.5,0.6,0.3,-inf,recent_1y maxDD=-0.2073 超过绝对阈值 0.2,6.68,-0.0666,0.4449,-0.017745991561181285,-0.004298041863605814,0.9,-0.2073,0.1873,-0.03439152542372881,-0.03995274725274725,0.73,-0.2072,0.1515,-1.6167809917355376,-0.1040582781456954
1.2,1.4,0.45,0.05,40.0,0.35,0.5,0.6,0.5,-inf,recent_1y maxDD=-0.2073 超过绝对阈值 0.2,6.68,-0.0666,0.4449,-0.017745991561181285,-0.004298041863605814,0.9,-0.2073,0.1873,-0.03439152542372881,-0.03995274725274725,0.72,-0.2072,0.1484,-1.7375809917355376,-0.1040582781456954
1.2,1.4,0.45,0.05,40.0,0.35,0.5,0.6,0.7,-inf,recent_1y maxDD=-0.2105 超过绝对阈值 0.2,6.68,-0.0666,0.4449,-0.017745991561181285,-0.004298041863605814,0.91,-0.21050000000000002,0.1916,-0.030191525423728827,-0.03675274725274724,0.64,-0.23550000000000001,0.1518,-1.6054809917355382,-0.07575827814569538
1.2,1.4,0.45,0.05,40.0,0.35,0.5,0.8,0.3,-inf,recent_1y maxDD=-0.2073 超过绝对阈值 0.2,6.68,-0.0666,0.4449,-0.017745991561181285,-0.004298041863605814,0.9,-0.2073,0.1873,-0.03439152542372881,-0.03995274725274725,0.73,-0.2072,0.1515,-1.617380991735538,-0.1040582781456954
1.2,1.4,0.45,0.05,40.0,0.35,0.5,0.8,0.5,-inf,recent_1y maxDD=-0.2073 超过绝对阈值 0.2,6.68,-0.0666,0.4449,-0.017745991561181285,-0.004298041863605814,0.9,-0.2073,0.1873,-0.03439152542372881,-0.03995274725274725,0.72,-0.2072,0.1484,-1.7375809917355376,-0.1040582781456954
1.2,1.4,0.45,0.05,40.0,0.3,0.5,0.6,0.7,-inf,recent_1y maxDD=-0.2084 超过绝对阈值 0.2,6.67,-0.0661,0.4413,-0.01924599156118134,-0.004798041863605815,0.92,-0.2084,0.1925,-0.029291525423728926,-0.03885274725274726,0.64,-0.2359,0.1505,-1.6585809917355379,-0.0753582781456954
1.2,1.4,0.45,0.05,40.0,0.3,0.5,0.6,0.3,-inf,recent_1y maxDD=-0.2034 超过绝对阈值 0.2,6.67,-0.0661,0.4413,-0.01924599156118134,-0.004798041863605815,0.91,-0.2034,0.1856,-0.03609152542372884,-0.043852747252747265,0.74,-0.20329999999999998,0.15,-1.6746809917355376,-0.10795827814569542
1.2,1.4,0.45,0.05,40.0,0.25,0.4,0.6,0.7,-inf,recent_1y maxDD=-0.2060 超过绝对阈值 0.2,6.66,-0.0659,0.4389,-0.020145991561181464,-0.0049980418636058205,0.94,-0.20600000000000002,0.193,-0.02879152542372876,-0.041252747252747246,0.63,-0.23620000000000002,0.1492,-1.7059809917355375,-0.07505827814569538
1.2,1.4,0.45,0.05,40.0,0.25,0.5,0.8,0.3,-inf,full_pre_cutoff 跑输 ETF -175.31pp 超过容忍带 -5.0pp,6.66,-0.0659,0.4389,-0.020145991561181464,-0.0049980418636058205,0.92,-0.1993,0.1839,-0.03779152542372888,-0.04795274725274726,0.74,-0.19920000000000002,0.14800000000000002,-1.7530809917355379,-0.11205827814569538
1.2,1.4,0.45,0.05,40.0,0.25,0.4,0.8,0.3,-inf,full_pre_cutoff 跑输 ETF -176.99pp 超过容忍带 -5.0pp,6.66,-0.0659,0.4389,-0.020145991561181464,-0.0049980418636058205,0.92,-0.1993,0.1839,-0.03779152542372888,-0.04795274725274726,0.74,-0.19920000000000002,0.1475,-1.7698809917355378,-0.11205827814569538
1.2,1.4,0.45,0.05,40.0,0.25,0.4,0.8,0.5,-inf,full_pre_cutoff 跑输 ETF -184.51pp 超过容忍带 -5.0pp,6.66,-0.0659,0.4389,-0.020145991561181464,-0.0049980418636058205,0.92,-0.1993,0.1839,-0.03779152542372888,-0.04795274725274726,0.73,-0.19920000000000002,0.14550000000000002,-1.8450809917355375,-0.11205827814569538
1.2,1.4,0.45,0.05,40.0,0.25,0.4,0.8,0.7,-inf,recent_1y maxDD=-0.2060 超过绝对阈值 0.2,6.66,-0.0659,0.4389,-0.020145991561181464,-0.0049980418636058205,0.94,-0.20600000000000002,0.193,-0.02879152542372876,-0.041252747252747246,0.63,-0.23620000000000002,0.1492,-1.7059809917355375,-0.07505827814569538
1.2,1.4,0.45,0.05,40.0,0.25,0.5,0.6,0.3,-inf,full_pre_cutoff 跑输 ETF -175.30pp 超过容忍带 -5.0pp,6.66,-0.0659,0.4389,-0.020145991561181464,-0.0049980418636058205,0.92,-0.1993,0.1839,-0.03779152542372888,-0.04795274725274726,0.74,-0.19920000000000002,0.14800000000000002,-1.7529809917355381,-0.11205827814569538
1.2,1.4,0.45,0.05,40.0,0.25,0.5,0.6,0.5,-inf,full_pre_cutoff 跑输 ETF -182.93pp 超过容忍带 -5.0pp,6.66,-0.0659,0.4389,-0.020145991561181464,-0.0049980418636058205,0.92,-0.1993,0.1839,-0.03779152542372888,-0.04795274725274726,0.73,-0.19920000000000002,0.146,-1.829280991735538,-0.11205827814569538
1.2,1.4,0.45,0.05,40.0,0.25,0.5,0.6,0.7,-inf,recent_1y maxDD=-0.2060 超过绝对阈值 0.2,6.66,-0.0659,0.4389,-0.020145991561181464,-0.0049980418636058205,0.94,-0.20600000000000002,0.193,-0.02879152542372876,-0.041252747252747246,0.63,-0.23620000000000002,0.1497,-1.6894809917355378,-0.07505827814569538
1.2,1.4,0.45,0.05,40.0,0.25,0.5,0.8,0.5,-inf,full_pre_cutoff 跑输 ETF -182.93pp 超过容忍带 -5.0pp,6.66,-0.0659,0.4389,-0.020145991561181464,-0.0049980418636058205,0.92,-0.1993,0.1839,-0.03779152542372888,-0.04795274725274726,0.73,-0.19920000000000002,0.146,-1.829280991735538,-0.11205827814569538
1.2,1.4,0.45,0.05,40.0,0.3,0.4,0.8,0.7,-inf,recent_1y maxDD=-0.2084 超过绝对阈值 0.2,6.67,-0.0661,0.4413,-0.01924599156118134,-0.004798041863605815,0.92,-0.2084,0.1925,-0.029291525423728926,-0.03885274725274726,0.64,-0.2359,0.1501,-1.674180991735538,-0.0753582781456954
1.2,1.4,0.45,0.05,40.0,0.25,0.5,0.8,0.7,-inf,recent_1y maxDD=-0.2060 超过绝对阈值 0.2,6.66,-0.0659,0.4389,-0.020145991561181464,-0.0049980418636058205,0.94,-0.20600000000000002,0.193,-0.02879152542372876,-0.041252747252747246,0.63,-0.23620000000000002,0.1497,-1.6894809917355378,-0.07505827814569538
1.2,1.4,0.45,0.05,40.0,0.3,0.4,0.6,0.3,-inf,recent_1y maxDD=-0.2034 超过绝对阈值 0.2,6.67,-0.0661,0.4413,-0.01924599156118134,-0.004798041863605815,0.91,-0.2034,0.1856,-0.03609152542372884,-0.043852747252747265,0.74,-0.20329999999999998,0.1497,-1.689780991735538,-0.10795827814569542
1.2,1.4,0.45,0.05,40.0,0.3,0.4,0.6,0.5,-inf,recent_1y maxDD=-0.2034 超过绝对阈值 0.2,6.67,-0.0661,0.4413,-0.01924599156118134,-0.004798041863605815,0.91,-0.2034,0.1856,-0.03609152542372884,-0.043852747252747265,0.72,-0.20329999999999998,0.1472,-1.783180991735538,-0.10795827814569542
1.2,1.4,0.45,0.05,40.0,0.3,0.4,0.6,0.7,-inf,recent_1y maxDD=-0.2084 超过绝对阈值 0.2,6.67,-0.0661,0.4413,-0.01924599156118134,-0.004798041863605815,0.92,-0.2084,0.1925,-0.029291525423728926,-0.03885274725274726,0.64,-0.2359,0.1501,-1.674180991735538,-0.0753582781456954
1.2,1.4,0.45,0.05,40.0,0.3,0.4,0.8,0.3,-inf,recent_1y maxDD=-0.2034 超过绝对阈值 0.2,6.67,-0.0661,0.4413,-0.01924599156118134,-0.004798041863605815,0.91,-0.2034,0.1856,-0.03609152542372884,-0.043852747252747265,0.74,-0.20329999999999998,0.1496,-1.689780991735538,-0.10795827814569542
1.2,1.4,0.45,0.05,40.0,0.3,0.4,0.8,0.5,-inf,recent_1y maxDD=-0.2034 超过绝对阈值 0.2,6.67,-0.0661,0.4413,-0.01924599156118134,-0.004798041863605815,0.91,-0.2034,0.1856,-0.03609152542372884,-0.043852747252747265,0.72,-0.20329999999999998,0.1472,-1.783180991735538,-0.10795827814569542
1.2,1.3,0.45,0.05,38.0,0.25,0.4,0.6,0.5,-inf,full_pre_cutoff 跑输 ETF -218.49pp 超过容忍带 -5.0pp,6.56,-0.061799999999999994,0.40549999999999997,-0.0337459915611813,-0.009098041863605827,0.93,-0.1861,0.1727,-0.04879152542372878,-0.061152747252747275,0.71,-0.19039999999999999,0.136,-2.184880991735538,-0.12085827814569541
1.2,1.3,0.45,0.05,38.0,0.25,0.4,0.6,0.3,-inf,full_pre_cutoff 跑输 ETF -210.67pp 超过容忍带 -5.0pp,6.56,-0.061799999999999994,0.40549999999999997,-0.0337459915611813,-0.009098041863605827,0.93,-0.1861,0.1727,-0.04879152542372878,-0.061152747252747275,0.74,-0.1861,0.1383,-2.106680991735538,-0.1251582781456954
1.1,1.4,0.5,0.05,40.0,0.35,0.5,0.8,0.7,-inf,recent_1y maxDD=-0.2058 超过绝对阈值 0.2,6.63,-0.0644,0.4269,-0.02504599156118137,-0.006498041863605822,0.91,-0.20579999999999998,0.1883,-0.03349152542372891,-0.04145274725274728,0.64,-0.2332,0.14880000000000002,-1.7215809917355376,-0.07805827814569541
1.1,1.3,0.5,0.05,38.0,0.35,0.4,0.6,0.7,-inf,full_pre_cutoff maxDD=-0.2284 超过绝对阈值 0.2,6.53,-0.0605,0.3948,-0.03814599156118148,-0.010398041863605822,0.92,-0.19690000000000002,0.1819,-0.03979152542372888,-0.05035274725274724,0.64,-0.2284,0.14550000000000002,-1.845280991735538,-0.08285827814569541
1.1,1.3,0.5,0.05,38.0,0.3,0.5,0.6,0.7,-inf,full_pre_cutoff maxDD=-0.2287 超过绝对阈值 0.2,6.52,-0.0602,0.3925,-0.03914599156118137,-0.010698041863605824,0.92,-0.1957,0.17920000000000003,-0.042391525423728815,-0.05155274725274725,0.64,-0.22870000000000001,0.1454,-1.8508809917355382,-0.08255827814569539
1.1,1.3,0.5,0.05,38.0,0.3,0.5,0.8,0.3,-inf,recent_1y 跑输 ETF -5.57pp 超过容忍带 -5.0pp,6.52,-0.0602,0.3925,-0.03914599156118137,-0.010698041863605824,0.9,-0.1852,0.16579999999999998,-0.055691525423728905,-0.06205274725274726,0.73,-0.1852,0.1358,-2.194180991735538,-0.1260582781456954
1.1,1.3,0.5,0.05,38.0,0.3,0.5,0.8,0.5,-inf,recent_1y 跑输 ETF -5.57pp 超过容忍带 -5.0pp,6.52,-0.0602,0.3925,-0.03914599156118137,-0.010698041863605824,0.9,-0.1852,0.16579999999999998,-0.055691525423728905,-0.06205274725274726,0.71,-0.1877,0.1336,-2.267480991735538,-0.1235582781456954
1.1,1.3,0.5,0.05,38.0,0.3,0.5,0.8,0.7,-inf,full_pre_cutoff maxDD=-0.2287 超过绝对阈值 0.2,6.52,-0.0602,0.3925,-0.03914599156118137,-0.010698041863605824,0.92,-0.1957,0.17920000000000003,-0.042391525423728815,-0.05155274725274725,0.64,-0.22870000000000001,0.1454,-1.8508809917355382,-0.08255827814569539
1.1,1.3,0.5,0.05,38.0,0.35,0.4,0.6,0.3,-inf,recent_1y 跑输 ETF -5.09pp 超过容忍带 -5.0pp,6.53,-0.0605,0.3948,-0.03814599156118148,-0.010398041863605822,0.91,-0.188,0.1707,-0.05089152542372877,-0.05925274725274726,0.73,-0.18789999999999998,0.1374,-2.137880991735538,-0.12335827814569542
1.1,1.3,0.5,0.05,38.0,0.35,0.4,0.6,0.5,-inf,recent_1y 跑输 ETF -5.09pp 超过容忍带 -5.0pp,6.53,-0.0605,0.3948,-0.03814599156118148,-0.010398041863605822,0.91,-0.188,0.1707,-0.05089152542372877,-0.05925274725274726,0.72,-0.18789999999999998,0.1356,-2.201080991735538,-0.12335827814569542
