date,pe_median,pe_mean,pe_median_q10y
2022-12-27,31.33,45.81,
2022-12-28,31.04,45.47,
2022-12-29,30.92,45.33,
2023-01-02,31.08,45.4,
2023-01-03,31.88,46.35,
2023-01-04,31.86,46.48,
2023-01-05,32.23,46.92,
2023-01-08,32.27,46.86,
2023-01-09,32.43,47.1,
2023-01-10,32.42,47.15,
2023-01-11,32.01,46.74,
2023-01-12,32.12,46.88,
2023-01-15,32.2,46.9,
2023-01-16,32.56,47.28,
2023-01-17,32.66,47.28,
2023-01-18,32.81,47.27,
2023-01-19,32.94,47.44,
2023-01-29,33.08,47.7,
2023-01-30,33.58,48.04,
2023-01-31,33.68,48.23,
2023-02-01,34.29,48.93,
2023-02-02,34.31,49.19,
2023-02-05,34.37,49.01,
2023-02-06,34.27,48.86,
2023-02-07,34.58,49.19,
2023-02-08,34.42,48.82,
2023-02-09,34.94,49.35,
2023-02-12,34.83,49.26,
2023-02-13,35.32,49.57,
2023-02-14,35.4,49.51,
2023-02-15,35.52,49.82,
2023-02-16,34.63,48.83,
2023-02-19,34.42,48.85,
2023-02-20,34.68,49.03,
2023-02-21,34.95,49.17,
2023-02-22,35.09,49.25,
2023-02-23,35.12,49.39,
2023-02-26,35.19,49.37,
2023-02-27,35.15,49.23,
2023-02-28,35.48,49.72,
2023-03-01,35.6,49.87,
2023-03-02,35.44,49.75,
2023-03-05,35.43,49.66,
2023-03-06,35.49,49.84,
2023-03-07,34.76,49.16,
2023-03-08,35.06,49.43,
2023-03-09,35.2,49.65,
2023-03-12,34.79,49.37,
2023-03-13,34.67,49.17,
2023-03-14,34.21,48.9,
2023-03-15,34.36,49.03,
2023-03-16,33.72,48.5,
2023-03-19,33.92,48.78,
2023-03-20,33.85,48.64,
2023-03-21,34.49,49.35,
2023-03-22,34.61,49.47,
2023-03-23,34.7,49.53,
2023-03-26,34.56,49.58,
2023-03-27,34.4,49.48,
2023-03-28,34.21,48.96,
2023-03-29,34.19,48.83,
2023-03-30,34.19,48.74,
2023-04-02,34.6,49.45,
2023-04-03,34.87,49.85,
2023-04-05,34.48,49.33,
2023-04-06,34.57,49.28,
2023-04-09,34.71,49.64,
2023-04-10,34.53,49.45,
2023-04-11,34.49,49.57,
2023-04-12,34.63,49.85,
2023-04-13,34.29,49.37,
2023-04-16,34.37,49.98,
2023-04-17,34.65,50.17,
2023-04-18,34.62,49.84,
2023-04-19,34.28,49.95,
2023-04-20,34.22,50.05,
2023-04-23,33.41,49.12,
2023-04-24,33.48,49.21,
2023-04-25,32.72,48.78,
2023-04-26,33.39,48.84,
2023-04-27,33.35,48.85,
2023-05-03,33.86,49.3,
2023-05-04,33.79,48.95,
2023-05-07,33.5,48.58,
2023-05-08,33.72,48.91,
2023-05-09,33.07,48.22,
2023-05-10,33.32,48.38,
2023-05-11,33.56,48.46,
2023-05-14,33.2,48.16,
2023-05-15,33.69,48.68,
2023-05-16,33.58,48.18,
2023-05-17,33.89,48.61,
2023-05-18,33.96,48.91,
2023-05-21,34.11,48.99,
2023-05-22,34.32,49.07,
2023-05-23,34.07,48.86,
2023-05-24,34.15,48.99,
2023-05-25,34.22,49.03,
2023-05-28,34.23,49.12,
2023-05-29,34.09,48.84,
2023-05-30,34.15,49.09,
2023-05-31,33.94,48.9,
2023-06-01,34.01,48.79,
2023-06-04,34.28,49.27,
2023-06-05,34.39,49.4,
2023-06-06,33.73,48.48,
2023-06-07,33.63,48.68,
2023-06-08,33.38,48.24,
2023-06-11,33.57,48.58,
2023-06-12,33.9,48.94,
2023-06-13,34.18,49.09,
2023-06-14,33.97,49.25,
2023-06-15,34.48,49.19,
2023-06-18,34.67,49.51,
2023-06-19,34.54,49.57,
2023-06-20,34.46,49.6,
2023-06-25,34.1,48.95,
2023-06-26,33.69,48.37,
2023-06-27,34.18,48.93,
2023-06-28,34.15,48.93,
2023-06-29,34.65,49.43,
2023-07-02,34.89,49.72,
2023-07-03,34.86,49.73,
2023-07-04,35.12,50.05,
2023-07-05,34.75,49.76,
2023-07-06,34.75,49.75,
2023-07-09,34.56,49.37,
2023-07-10,34.63,49.58,
2023-07-11,34.98,49.83,
2023-07-12,34.56,49.36,
2023-07-13,34.74,49.77,
2023-07-16,34.68,49.77,
2023-07-17,34.59,49.64,
2023-07-18,34.6,49.57,
2023-07-19,34.49,49.55,
2023-07-20,34.06,49.0,
2023-07-23,33.99,48.73,
2023-07-24,33.93,48.88,
2023-07-25,34.47,49.19,
2023-07-26,34.17,49.17,
2023-07-27,33.89,48.74,
2023-07-30,34.18,49.02,
2023-07-31,34.32,49.22,
2023-08-01,34.2,49.07,
2023-08-02,34.23,48.96,
2023-08-03,34.13,48.97,
2023-08-06,34.18,49.01,
2023-08-07,33.73,48.65,
2023-08-08,33.73,48.5,
2023-08-09,33.45,48.14,
2023-08-10,33.47,48.16,
2023-08-13,32.9,47.32,
2023-08-14,33.07,47.59,
2023-08-15,33.01,47.55,
2023-08-16,32.43,46.96,
2023-08-17,32.93,47.69,
2023-08-20,32.53,47.17,
2023-08-21,32.22,47.32,
2023-08-22,32.29,47.22,
2023-08-23,31.87,46.5,
2023-08-24,31.85,46.43,
2023-08-27,31.35,45.8,
2023-08-28,31.5,45.91,
2023-08-29,32.79,47.68,
2023-08-30,33.22,48.66,
2023-09-03,33.27,48.63,
2023-09-04,33.4,49.08,
2023-09-05,33.31,48.94,
2023-09-06,33.39,49.11,
2023-09-07,33.01,48.63,
2023-09-10,33.06,48.66,
2023-09-11,33.31,48.98,
2023-09-12,33.37,49.02,
2023-09-13,32.85,48.55,
2023-09-14,32.8,48.11,
2023-09-17,32.86,48.0,
2023-09-18,33.06,48.34,
2023-09-19,32.73,47.89,
2023-09-20,32.49,47.57,
2023-09-21,32.16,47.2,
2023-09-24,32.68,48.13,
2023-09-25,32.83,47.94,
2023-09-26,32.7,47.68,
2023-09-27,33.09,47.99,
2023-10-08,33.34,48.38,
2023-10-09,33.17,47.96,
2023-10-10,32.87,47.92,
2023-10-11,33.12,47.98,
2023-10-12,33.27,48.13,
2023-10-15,33.04,47.94,
2023-10-16,32.83,47.54,
2023-10-17,32.74,47.47,
2023-10-18,32.06,46.84,
2023-10-19,31.73,46.62,
2023-10-22,31.39,46.04,
2023-10-23,30.54,45.04,
2023-10-24,31.3,46.02,
2023-10-25,31.63,46.82,
2023-10-26,31.93,47.06,
2023-10-29,32.52,48.51,
2023-10-30,32.99,49.42,
2023-10-31,32.81,49.24,
2023-11-01,32.91,49.14,
2023-11-02,32.57,48.69,
2023-11-05,33.16,49.4,
2023-11-06,33.8,50.37,
2023-11-07,33.86,50.51,
2023-11-08,33.9,50.47,
2023-11-09,33.66,50.34,
2023-11-12,33.67,50.39,
2023-11-13,34.03,50.7,
2023-11-14,34.06,50.77,
2023-11-15,34.3,51.16,
2023-11-16,34.02,50.96,
2023-11-19,34.35,51.18,
2023-11-20,34.72,51.66,
2023-11-21,34.38,51.24,
2023-11-22,34.05,50.93,
2023-11-23,34.4,51.25,
2023-11-26,33.97,50.61,
2023-11-27,33.88,50.55,
2023-11-28,34.24,50.97,
2023-11-29,34.12,50.87,
2023-11-30,33.93,50.37,
2023-12-03,34.11,50.52,
2023-12-04,34.13,50.68,
2023-12-05,33.43,49.95,
2023-12-06,33.49,50.18,
2023-12-07,33.27,49.8,
2023-12-10,33.15,49.56,
2023-12-11,33.43,50.09,
2023-12-12,33.48,50.26,
2023-12-13,33.39,49.91,
2023-12-14,33.28,49.95,
2023-12-17,33.17,49.59,
2023-12-18,32.65,49.21,
2023-12-19,32.65,49.31,
2023-12-20,32.33,48.78,
2023-12-21,32.68,49.15,
2023-12-24,32.4,48.64,
2023-12-25,32.5,48.49,
2023-12-26,32.16,47.93,
2023-12-27,32.22,48.27,
2023-12-28,32.92,49.03,
2024-01-01,33.5,49.85,
2024-01-02,33.53,49.76,
2024-01-03,33.05,49.39,
2024-01-04,33.0,49.1,
2024-01-07,32.5,48.37,
2024-01-08,31.75,47.64,
2024-01-09,31.96,47.84,
2024-01-10,31.74,47.37,
2024-01-11,32.12,48.07,
2024-01-14,32.0,47.75,
2024-01-15,31.79,47.53,
2024-01-16,31.66,47.33,
2024-01-17,30.76,46.29,
2024-01-18,30.61,46.31,
2024-01-21,30.26,45.81,
2024-01-22,28.56,43.64,
2024-01-23,28.76,43.79,
2024-01-24,29.04,43.94,
2024-01-25,29.89,45.36,
2024-01-28,29.59,45.09,
2024-01-29,29.01,43.8,
2024-01-30,28.04,42.74,
2024-01-31,26.88,41.09,
2024-02-01,26.49,40.75,
2024-02-04,25.55,39.56,
2024-02-05,23.54,36.57,
2024-02-06,24.26,37.74,
2024-02-07,23.93,37.55,
2024-02-18,25.72,39.39,
2024-02-19,26.35,40.45,
2024-02-20,26.65,40.87,
2024-02-21,26.99,41.09,
2024-02-22,27.47,42.03,
2024-02-25,28.18,43.29,
2024-02-26,28.8,43.75,
2024-02-27,29.44,44.8,
2024-02-28,27.73,42.46,
2024-02-29,28.62,43.71,
2024-03-03,28.98,44.32,
2024-03-04,29.12,44.67,
2024-03-05,28.63,44.01,
2024-03-06,28.95,44.45,
2024-03-07,28.7,43.9,
2024-03-10,28.83,44.35,
2024-03-11,29.42,44.87,
2024-03-12,29.78,45.18,
2024-03-13,29.84,45.36,
2024-03-14,29.64,44.94,
2024-03-17,30.02,45.63,
2024-03-18,30.55,46.43,
2024-03-19,30.23,46.3,
2024-03-20,30.59,46.7,
2024-03-21,30.49,46.7,
2024-03-24,30.12,46.34,
2024-03-25,29.51,45.49,
2024-03-26,29.58,45.3,
2024-03-27,28.62,44.24,
2024-03-28,29.1,44.95,
2024-03-31,29.53,45.73,
2024-04-01,30.2,46.71,
2024-04-02,30.27,46.34,
2024-04-07,30.04,46.09,
2024-04-08,29.24,45.38,
2024-04-09,29.74,45.83,
2024-04-10,29.3,45.2,
2024-04-11,29.59,45.19,
2024-04-14,29.34,45.38,
2024-04-15,28.55,43.92,
2024-04-16,26.92,41.84,
2024-04-17,28.37,43.74,
2024-04-18,28.3,43.82,
2024-04-21,28.15,43.96,
2024-04-22,28.06,43.8,
2024-04-23,28.33,44.28,
2024-04-24,28.84,44.75,
2024-04-25,28.94,44.87,
2024-04-28,29.76,46.18,
2024-04-29,30.56,47.32,
2024-05-05,30.41,46.95,
2024-05-06,31.21,47.93,
2024-05-07,31.33,48.13,
2024-05-08,30.93,47.51,
2024-05-09,31.5,48.21,
2024-05-12,31.27,47.71,
2024-05-13,30.6,46.9,
2024-05-14,30.83,47.2,
2024-05-15,30.55,47.09,
2024-05-16,30.55,47.29,
2024-05-19,30.98,47.85,
2024-05-20,31.0,47.88,
2024-05-21,30.83,47.33,
2024-05-22,30.91,47.68,
2024-05-23,30.23,46.97,
2024-05-26,29.84,46.58,
2024-05-27,30.07,46.71,
2024-05-28,29.68,46.36,
2024-05-29,29.78,46.45,
2024-05-30,29.7,46.3,
2024-06-02,29.94,46.63,
2024-06-03,29.41,45.86,
2024-06-04,29.32,45.79,
2024-06-05,28.83,45.02,
2024-06-06,27.94,43.56,
2024-06-10,28.24,44.23,
2024-06-11,28.34,44.37,
2024-06-12,28.68,44.96,
2024-06-13,28.74,44.88,
2024-06-16,28.66,44.88,
2024-06-17,28.6,44.75,
2024-06-18,28.86,45.27,
2024-06-19,28.61,45.0,
2024-06-20,28.09,44.31,
2024-06-23,28.08,44.11,
2024-06-24,27.12,42.81,
2024-06-25,27.08,42.76,
2024-06-26,27.75,43.8,
2024-06-27,27.28,43.08,
2024-06-30,27.45,43.32,
2024-07-01,27.51,43.4,
2024-07-02,27.47,43.32,
2024-07-03,27.23,42.77,
2024-07-04,26.55,42.11,
2024-07-07,26.85,42.41,
2024-07-08,26.15,41.53,
2024-07-09,26.7,42.4,
2024-07-10,26.65,42.15,
2024-07-11,27.42,43.25,
2024-07-14,27.32,42.99,
2024-07-15,26.94,42.32,
2024-07-16,26.9,42.42,
2024-07-17,26.63,42.04,
2024-07-18,26.66,41.98,
2024-07-21,26.84,42.33,
2024-07-22,27.01,42.66,
2024-07-23,26.28,41.88,
2024-07-24,25.89,41.3,
2024-07-25,26.01,41.39,
2024-07-28,26.55,42.15,
2024-07-29,26.46,42.14,
2024-07-30,26.51,42.3,
2024-07-31,27.38,43.4,
2024-08-01,27.43,43.53,
2024-08-04,27.01,43.11,
2024-08-05,26.26,41.93,
2024-08-06,26.88,42.59,
2024-08-07,26.91,42.59,
2024-08-08,26.71,42.35,
2024-08-11,26.51,42.05,
2024-08-12,26.44,41.87,
2024-08-13,26.66,42.02,
2024-08-14,26.47,41.86,
2024-08-15,26.67,42.38,
2024-08-18,26.59,42.13,
2024-08-19,26.52,41.97,
2024-08-20,26.02,41.56,
2024-08-21,25.95,41.45,
2024-08-22,25.46,40.92,
2024-08-25,25.5,40.6,
2024-08-26,25.65,41.05,
2024-08-27,25.24,40.07,
2024-08-28,25.29,40.23,
2024-08-29,25.81,40.68,
2024-09-01,26.24,41.61,
2024-09-02,25.84,41.17,
2024-09-03,26.07,41.27,
2024-09-04,25.85,41.22,
2024-09-05,26.06,41.51,
2024-09-08,25.49,41.12,
2024-09-09,25.4,41.11,
2024-09-10,25.61,41.29,
2024-09-11,25.52,41.22,
2024-09-12,25.27,41.19,
2024-09-17,24.87,40.54,
2024-09-18,24.82,40.48,
2024-09-19,25.25,41.15,
2024-09-22,25.22,41.12,
2024-09-23,25.23,41.03,
2024-09-24,26.08,42.22,
2024-09-25,26.27,42.42,
2024-09-26,27.1,42.98,
2024-09-29,28.46,44.6,
2024-10-07,31.34,48.17,
2024-10-08,33.87,51.42,
2024-10-09,30.92,47.72,
2024-10-10,30.92,47.75,
2024-10-13,29.58,46.11,
2024-10-14,30.34,47.16,
2024-10-15,29.75,46.5,
2024-10-16,29.67,46.5,
2024-10-17,29.56,46.66,
2024-10-20,30.43,47.87,
2024-10-21,30.92,48.5,
2024-10-22,31.17,48.97,
2024-10-23,31.22,48.56,
2024-10-24,31.01,48.77,
2024-10-27,31.72,49.85,
2024-10-28,32.25,50.59,
2024-10-29,31.69,49.89,
2024-10-30,31.84,49.75,
2024-10-31,32.39,50.57,
2024-11-03,31.44,49.47,
2024-11-04,32.31,50.19,
2024-11-05,33.36,51.43,
2024-11-06,33.33,51.5,
2024-11-07,34.01,52.36,
2024-11-10,34.17,52.35,
2024-11-11,34.89,53.49,
2024-11-12,34.57,52.83,
2024-11-13,34.5,52.8,
2024-11-14,33.6,51.76,
2024-11-17,32.91,51.0,
2024-11-18,32.38,50.2,
2024-11-19,33.18,51.17,
2024-11-20,33.56,51.42,
2024-11-21,33.7,51.72,
2024-11-24,32.52,50.4,
2024-11-25,32.69,50.53,
2024-11-26,32.58,50.27,
2024-11-27,33.03,50.87,
2024-11-28,32.93,51.21,
2024-12-01,33.53,51.67,
2024-12-02,34.23,52.31,
2024-12-03,34.26,52.57,
2024-12-04,33.88,52.08,
2024-12-05,34.27,52.57,
2024-12-08,34.48,53.04,
2024-12-09,34.43,52.92,
2024-12-10,34.69,53.19,
2024-12-11,34.95,53.83,
2024-12-12,35.09,54.22,
2024-12-15,34.68,53.43,
2024-12-16,34.44,53.09,
2024-12-17,33.26,51.9,
2024-12-18,33.45,52.13,
2024-12-19,33.76,52.43,
2024-12-22,34.23,52.89,
2024-12-23,33.01,51.16,
2024-12-24,33.48,51.67,
2024-12-25,32.93,51.16,
2024-12-26,33.5,51.73,
2024-12-29,33.64,51.93,
2024-12-30,33.35,51.26,
2024-12-31,32.56,50.33,
2025-01-02,31.56,49.7,
2025-01-05,30.82,48.53,
2025-01-06,30.9,48.33,
2025-01-07,31.42,49.16,
2025-01-08,31.32,49.05,
2025-01-09,31.56,49.09,
2025-01-12,30.77,48.11,
2025-01-13,30.88,48.24,
2025-01-14,32.1,49.89,
2025-01-15,31.93,49.79,
2025-01-16,32.0,49.91,
2025-01-19,32.13,50.07,
2025-01-20,32.58,50.56,
2025-01-21,32.66,50.34,
2025-01-22,32.43,50.07,
2025-01-23,32.4,50.14,
2025-01-26,32.78,50.5,
2025-02-04,32.45,50.03,
2025-02-05,32.49,50.29,
2025-02-06,33.07,51.15,
2025-02-09,33.47,51.55,
2025-02-10,33.99,52.24,
2025-02-11,33.88,52.05,
2025-02-12,34.04,52.34,
2025-02-13,33.55,51.95,
2025-02-16,33.86,52.03,
2025-02-17,34.15,52.45,
2025-02-18,33.59,51.61,
2025-02-19,34.17,52.43,
2025-02-20,34.41,52.95,
2025-02-23,34.73,53.46,
2025-02-24,35.11,53.54,
2025-02-25,35.04,53.44,
2025-02-26,35.53,54.05,
2025-02-27,35.17,53.89,
2025-03-02,34.46,53.16,
2025-03-03,34.47,53.33,
2025-03-04,34.94,53.77,
2025-03-05,35.03,53.89,
2025-03-06,35.48,54.4,
2025-03-09,35.33,53.92,
2025-03-10,35.53,54.38,
2025-03-11,35.62,54.54,
2025-03-12,35.84,54.81,
2025-03-13,35.35,54.26,
2025-03-16,36.43,54.96,
2025-03-17,36.44,55.28,
2025-03-18,36.73,55.57,
2025-03-19,36.5,55.16,
2025-03-20,36.48,55.22,
2025-03-23,35.68,54.39,
2025-03-24,35.5,54.15,
2025-03-25,35.24,54.1,
2025-03-26,35.55,54.24,
2025-03-27,35.46,54.01,
2025-03-30,35.0,54.13,
2025-03-31,34.63,53.76,
2025-04-01,35.11,54.15,
2025-04-02,35.21,54.17,
2025-04-06,34.83,54.1,
2025-04-07,30.74,48.97,
2025-04-08,30.88,49.23,
2025-04-09,31.48,50.28,
2025-04-10,32.28,51.1,
2025-04-13,32.53,51.48,
2025-04-14,33.2,52.12,
2025-04-15,33.22,52.17,
2025-04-16,32.84,51.94,
2025-04-17,33.01,52.12,
2025-04-20,33.22,52.61,
2025-04-21,33.82,53.37,
2025-04-22,33.92,53.29,
2025-04-23,34.17,53.51,
2025-04-24,33.87,53.21,
2025-04-27,34.58,53.84,
2025-04-28,34.24,53.21,
2025-04-29,34.65,53.44,
2025-05-05,34.45,53.27,
2025-05-06,35.36,54.52,
2025-05-07,35.56,54.59,
2025-05-08,35.78,54.94,
2025-05-11,35.51,54.38,
2025-05-12,35.84,54.71,
2025-05-13,35.74,54.7,
2025-05-14,35.72,54.6,
2025-05-15,35.39,54.51,
2025-05-18,35.7,54.91,
2025-05-19,35.74,54.83,
2025-05-20,36.16,54.96,
2025-05-21,35.99,54.87,
2025-05-22,35.54,54.54,
2025-05-25,35.27,54.05,
2025-05-26,35.59,54.28,
2025-05-27,35.78,54.35,
2025-05-28,35.49,54.03,
2025-05-29,35.81,54.56,
2025-06-02,35.36,53.94,
2025-06-03,35.7,54.58,
2025-06-04,36.01,54.85,
2025-06-05,36.03,55.03,
2025-06-08,36.0,55.2,
2025-06-09,36.42,55.55,
2025-06-10,36.17,55.32,
2025-06-11,36.45,55.68,
2025-06-12,36.64,55.53,
2025-06-15,35.89,55.03,
2025-06-16,36.03,55.21,
2025-06-17,35.91,55.0,
2025-06-18,35.9,54.87,
2025-06-19,35.26,54.24,
2025-06-22,35.04,53.92,
2025-06-23,35.4,54.53,
2025-06-24,36.27,55.55,
2025-06-25,36.57,55.77,
2025-06-26,36.53,55.63,
2025-06-29,36.6,55.89,
2025-06-30,37.05,56.29,
2025-07-01,37.2,56.46,
2025-07-02,37.06,56.36,
2025-07-03,37.18,56.81,
2025-07-06,36.97,56.18,
2025-07-07,37.08,56.48,
2025-07-08,37.59,57.08,
2025-07-09,37.32,56.98,
2025-07-10,37.43,57.03,
2025-07-13,37.48,57.22,
2025-07-14,37.89,57.53,
2025-07-15,37.71,57.25,
2025-07-16,37.98,57.55,
2025-07-17,38.11,57.78,
2025-07-20,38.34,58.01,
2025-07-21,38.7,58.52,
2025-07-22,38.85,58.63,
2025-07-23,38.69,58.4,
2025-07-24,38.94,58.82,
2025-07-27,39.12,59.09,
2025-07-28,39.24,59.22,
2025-07-29,38.92,59.38,
2025-07-30,38.61,58.83,
2025-07-31,38.45,58.91,
2025-08-03,38.41,58.81,
2025-08-04,38.99,59.58,
2025-08-05,39.26,59.62,
2025-08-06,39.58,59.58,
2025-08-07,39.54,59.68,
2025-08-10,39.59,59.63,
2025-08-11,40.2,60.32,
2025-08-12,40.14,60.39,
2025-08-13,40.4,60.65,
2025-08-14,39.64,60.13,
2025-08-17,40.31,60.61,
2025-08-18,40.77,61.13,
2025-08-19,40.79,60.89,
2025-08-20,41.21,61.47,
2025-08-21,41.1,61.11,
2025-08-24,41.41,61.27,
2025-08-25,41.55,61.68,
2025-08-26,41.58,61.27,
2025-08-27,40.81,60.98,
2025-08-28,40.83,61.37,
2025-08-31,41.5,61.39,
2025-09-01,41.58,61.53,
2025-09-02,40.9,61.28,
2025-09-03,40.37,60.9,
2025-09-04,39.84,60.06,
2025-09-07,40.92,61.36,
2025-09-08,41.67,61.86,
2025-09-09,41.02,61.2,
2025-09-10,40.95,60.96,
2025-09-11,41.75,61.91,
2025-09-14,41.51,61.72,
2025-09-15,41.38,61.91,
2025-09-16,42.07,62.51,
2025-09-17,42.33,62.79,
2025-09-18,41.84,62.19,
2025-09-21,41.65,61.71,
2025-09-22,41.84,61.86,
2025-09-23,41.51,61.39,
2025-09-24,41.96,62.35,
2025-09-25,41.95,62.51,
2025-09-28,41.72,62.05,
2025-09-29,41.94,62.24,
2025-10-08,42.11,62.31,
2025-10-09,42.58,62.93,
2025-10-12,42.46,62.49,
2025-10-13,41.99,62.12,
2025-10-14,41.43,61.45,
2025-10-15,41.96,62.27,
2025-10-16,41.48,61.72,
2025-10-19,40.49,60.53,
2025-10-20,41.01,61.31,
2025-10-21,41.52,62.01,
2025-10-22,41.44,61.9,
2025-10-23,41.65,61.92,
2025-10-26,41.16,61.77,
2025-10-27,41.61,62.56,
2025-10-28,41.23,61.72,
2025-10-29,41.18,61.7,
2025-10-30,40.47,60.43,
2025-11-02,40.55,59.93,
2025-11-03,40.65,60.2,
2025-11-04,40.57,59.8,
2025-11-05,40.78,60.07,
2025-11-06,41.05,60.13,
2025-11-09,40.89,60.04,
2025-11-10,41.16,60.3,
2025-11-11,41.03,60.52,
2025-11-12,40.77,60.2,
2025-11-13,40.94,60.65,
2025-11-16,40.81,60.52,
2025-11-17,40.96,60.42,
2025-11-18,40.61,60.26,
2025-11-19,40.03,59.71,
2025-11-20,39.81,59.4,
2025-11-23,38.6,58.29,
2025-11-24,39.04,58.6,
2025-11-25,39.43,58.98,
2025-11-26,39.25,58.59,
2025-11-27,39.57,58.76,
2025-11-30,39.98,59.31,
2025-12-01,40.28,59.23,
2025-12-02,39.87,59.19,
2025-12-03,39.71,59.21,
2025-12-04,39.5,58.99,
2025-12-07,39.91,59.54,
2025-12-08,40.17,59.89,
2025-12-09,40.04,59.65,
2025-12-10,40.1,59.75,
2025-12-11,39.37,59.34,
2025-12-14,39.56,59.65,
2025-12-15,39.41,59.56,
2025-12-16,38.68,58.81,
2025-12-17,39.04,59.23,
2025-12-18,39.06,59.26,
2025-12-21,39.74,59.37,
2025-12-22,40.17,60.06,
2025-12-23,39.98,60.23,
2025-12-24,40.4,60.61,
2025-12-25,40.77,60.8,
2025-12-28,40.7,60.78,
2025-12-29,40.56,60.72,
2025-12-30,40.59,61.0,
2026-01-04,40.4,61.04,
2026-01-05,41.41,61.98,
2026-01-06,41.68,62.26,
2026-01-07,41.65,62.27,
2026-01-08,41.85,62.68,
2026-01-11,42.5,63.2,
2026-01-12,42.85,63.72,
2026-01-13,42.66,63.21,
2026-01-14,43.04,63.95,
2026-01-15,42.84,63.68,
2026-01-18,42.95,63.83,
2026-01-19,43.39,64.22,
2026-01-20,43.27,63.9,
2026-01-21,43.8,64.63,
2026-01-22,43.83,64.73,
2026-01-25,44.68,65.51,
2026-01-26,44.17,64.7,
2026-01-27,44.11,64.88,
2026-01-28,43.8,64.26,
2026-01-29,43.49,63.8,
2026-02-01,43.24,63.64,
2026-02-02,42.47,62.61,
2026-02-03,43.2,63.8,
2026-02-04,43.46,63.9,
2026-02-05,43.12,63.24,
2026-02-08,43.29,63.81,
2026-02-09,43.73,64.54,
2026-02-10,43.64,64.44,
2026-02-11,43.67,64.43,
2026-02-12,43.72,64.56,
2026-02-23,43.25,64.17,
2026-02-24,43.95,64.68,
2026-02-25,44.31,65.26,
2026-02-26,44.66,65.53,
2026-03-01,45.32,66.33,
2026-03-02,44.41,65.69,
2026-03-03,42.84,63.76,
2026-03-04,42.51,63.49,
2026-03-05,43.05,64.23,
2026-03-08,43.72,64.77,
2026-03-09,43.38,64.58,
2026-03-10,44.22,65.51,
2026-03-11,44.08,65.38,
2026-03-12,43.76,64.71,
2026-03-15,43.73,64.22,
2026-03-16,43.39,64.22,
2026-03-17,42.46,63.18,
2026-03-18,42.95,63.83,
2026-03-19,42.04,62.86,
2026-03-20,41.16,62.13,
2026-03-23,39.24,60.26,
2026-03-24,40.3,61.32,
2026-03-25,41.13,62.15,
2026-03-26,40.59,61.55,
2026-03-27,41.22,62.21,
2026-03-30,41.34,62.28,
2026-03-31,41.0,62.12,
2026-04-01,41.8,62.84,
2026-04-02,41.21,62.08,
2026-04-03,40.52,61.31,
2026-04-07,40.96,62.0,
2026-04-08,42.53,63.83,
2026-04-09,42.2,63.23,
2026-04-10,42.67,63.95,
2026-04-13,42.66,64.03,
2026-04-14,42.91,64.48,
2026-04-15,42.78,64.32,
2026-04-16,43.17,65.13,
2026-04-17,43.31,65.19,
2026-04-20,43.65,65.73,
2026-04-21,43.72,66.05,
2026-04-22,43.94,66.16,
2026-04-23,43.64,66.05,
2026-04-24,43.69,66.12,
2026-04-27,44.28,66.57,
2026-04-28,43.85,65.32,
2026-04-29,44.13,65.25,
2026-04-30,43.86,65.33,
2026-05-06,44.53,65.73,
2026-05-07,45.0,66.45,
2026-05-08,45.07,66.33,
2026-05-11,45.43,67.09,
2026-05-12,45.08,66.7,
2026-05-13,45.75,67.16,
2026-05-14,44.77,66.25,
2026-05-15,44.6,66.09,
2026-05-18,44.66,66.05,
2026-05-19,45.09,66.49,
2026-05-20,44.72,66.76,
2026-05-21,43.76,65.66,
2026-05-22,44.28,66.78,0.84441
